name,name_hiragana,name_romaji,needs_correction
南大沢,みなみおおさわ,minamioosawa,1
京王多摩センター,けいおうたませんたー,keioutamasenta-,1
多摩境,たまさかい,tamasakai,1
若葉台,わかばだい,wakabadai,1
京王永山,けいおうながやま,keiounagayama,1
稲城,いなぎ,inagi,1
京王稲田堤,けいおういなだづつみ,keiouinadazutsumi,1
京王多摩川,けいおうたまがわ,keioutamagawa,1
多摩動物公園,たまどうぶつこうえん,tamadoubutsukouen,1
宇治,うじ,uji,1
木幡,こわた,kowata,1
桃山南口,ももやまみなみぐち,momoyamaminamiguchi,1
中書島,ちゅうしょじま,chuushojima,1
六地蔵,ろくじぞう,rokujizou,1
黄檗,おうばく,oubaku,1
三室戸,みむろど,mimurodo,1
観月橋,かんげつきょう,kangetsukyou,1
神宮丸太町,じんぐうまるたまち,jinguumarutamachi,1
三条,さんじょう,sanjou,1
清水五条,しみずごじょう,shimizugojou,1
祇園四条,ぎおんしじょう,gionshijou,1
東福寺,とうふくじ,toufukuji,1
七条,しちじょう,shichijou,1
香里園,こうりえん,kourien,1
大和田,おおわだ,oowada,1
淀,よど,yodo,1
守口市,もりぐちし,moriguchishi,1
樟葉,くずは,kuzuha,1
伏見桃山,ふしみももやま,fushimimomoyama,1
御殿山,ごてんやま,gotenyama,1
枚方公園,ひらかたこうえん,hirakatakouen,1
萱島,かやしま,kayashima,1
寝屋川市,ねやがわし,neyagawashi,1
西三荘,にしさんそう,nishisansou,1
伏見稲荷,ふしみいなり,fushimiinari,1
丹波橋,たんばばし,tanbabashi,1
藤森,ふじのもり,fujinomori,1
門真市,かどまし,kadomashi,1
墨染,すみぞめ,sumizome,1
光善寺,こうぜんじ,kouzenji,1
石清水八幡宮,いわしみずはちまんぐう,iwashimizuhachimanguu,1
鳥羽街道,とばかいどう,tobakaidou,1
枚方市,ひらかたし,hirakatashi,1
龍谷大前深草,りゅうこくだいぜんふかくさ,ryuukokudaizenfukakusa,1
古川橋,ふるかわばし,furukawabashi,1
牧野,まきの,makino,1
土居,どい,doi,1
北浜,きたはま,kitahama,1
淀屋橋,よどやばし,yodoyabashi,1
天満橋,てんまばし,tenmabashi,1
京橋,きょうばし,kyoubashi,1
森小路,もりしょうじ,morishouji,1
千林,せんばやし,senbayashi,1
関目,せきめ,sekime,1
野江,のえ,noe,1
滝井,たきい,takii,1
上栄町,かみさかえまち,kamisakaemachi,1
四宮,しのみや,shinomiya,1
大谷,おおたに,ootani,1
京阪山科,けいはんやましな,keihanyamashina,1
追分,おいわけ,oiwake,1
びわ湖浜大津,びわこはまおおつ,biwakohamaootsu,1
御陵,みささぎ,misasagi,1
河内森,かわちもり,kawachimori,1
宮之阪,みやのさか,miyanosaka,1
星ヶ丘,ほしがおか,hoshigaoka,1
私市,きさいち,kisaichi,1
交野市,かたのし,katanoshi,1
村野,むらの,murano,1
郡津,こうづ,kouzu,1
ケーブル八幡宮山上,けーぶるはちまんぐうさんじょう,ke-buruhachimanguusanjou,1
ケーブル八幡宮口,けーぶるはちまんぐうぐち,ke-buruhachimanguuguchi,1
南滋賀,みなみしが,minamishiga,1
石場,いしば,ishiba,1
三井寺,みいでら,miidera,1
膳所本町,ぜぜほんまち,zezehonnmachi,1
錦,にしき,nishiki,1
京阪石山,けいはんいしやま,keihanishiyama,1
粟津,あわづ,awazu,1
京阪大津京,けいはんおおつきょう,keihanootsukyou,1
滋賀里,しがさと,shigasato,1
京阪膳所,けいはんぜぜ,keihanzeze,1
坂本比叡山口,さかもとひえいざんぐち,sakamotohieizanguchi,1
松ノ馬場,まつのばんば,matsunobannba,1
近江神宮前,おうみじんぐうまえ,oumijinguumae,1
大津市役所前,おおつしやくしょまえ,ootsushiyakushomae,1
瓦ヶ浜,かわらがはま,kawaragahama,1
中ノ庄,なかのしょう,nakanoshou,1
穴太,あのう,anou,1
島ノ関,しまのせき,shimanoseki,1
石山寺,いしやまでら,ishiyamadera,1
唐橋前,からはしまえ,karahashimae,1
青砥,あおと,aoto,1
京成曳舟,けいせいひきふね,keiseihikifune,1
押上,おしあげ,oshiage,1
八広,やひろ,yahiro,1
四ツ木,よつぎ,yotsugi,1
京成立石,けいせいたていし,keiseitateishi,1
京成高砂,けいせいたかさご,keiseitakasago,1
京成金町,けいせいかなまち,keiseikanamachi,1
柴又,しばまた,shibamata,1
千葉中央,ちばちゅうおう,chibachuuou,1
千葉寺,ちばでら,chibadera,1
大森台,おおもりだい,oomoridai,1
ちはら台,ちはらだい,chiharadai,1
学園前,がくえんまえ,gakuenmae,1
おゆみ野,おゆみの,oyumino,1
京成津田沼,けいせいつだぬま,keiseitsudanuma,1
新千葉,しんちば,shinchiba,1
みどり台,みどりだい,midoridai,1
京成稲毛,けいせいいなげ,keiseiinage,1
京成千葉,けいせいちば,keiseichiba,1
検見川,けみがわ,kemigawa,1
西登戸,にしのぶと,nishinobuto,1
京成幕張,けいせいまくはり,keiseimakuhari,1
京成幕張本郷,けいせいまくはりほんごう,keiseimakuharihongou,1
京成成田,けいせいなりた,keiseinarita,1
東成田,ひがしなりた,higashinarita,1
成田空港,なりたくうこう,naritakuukou,1
空港第2ビル,くうこうだいにびる,kuukoudainibiru,1
京成大和田,けいせいおおわだ,keiseioowada,1
志津,しづ,shizu,1
京成西船,けいせいにしふな,keiseinishifuna,1
京成佐倉,けいせいさくら,keiseisakura,1
大神宮下,だいじんぐうした,daijinguushita,1
京成八幡,けいせいやわた,keiseiyawata,1
京成大久保,けいせいおおくぼ,keiseiookubo,1
実籾,みもみ,mimomi,1
谷津,やつ,yatsu,1
ユーカリが丘,ゆーかりがおか,yu-karigaoka,1
船橋競馬場,ふなばしけいばじょう,funabashikeibajou,1
勝田台,かつただい,katsutadai,1
宗吾参道,そうごさんどう,sougosandou,1
公津の杜,こうづのもり,kouzunomori,1
海神,かいじん,kaijinn,1
東中山,ひがしなかやま,higashinakayama,1
鬼越,おにごえ,onigoe,1
八千代台,やちよだい,yachiyodai,1
京成中山,けいせいなかやま,keiseinakayama,1
京成臼井,けいせいうすい,keiseiusui,1
大佐倉,おおさくら,oosakura,1
京成船橋,けいせいふなばし,keiseifunabashi,1
京成酒々井,けいせいしすい,keiseishisui,1
京成関屋,けいせいせきや,keiseisekiya,1
堀切菖蒲園,ほりきりしょうぶえん,horikirishoubuen,1
菅野,かんの,kanno,1
千住大橋,せんじゅおおはし,senjuoohashi,1
京成上野,けいせいうえの,keiseiueno,1
江戸川,えどがわ,edogawa,1
日暮里,にっぽり,nippori,1
新三河島,しんみかわしま,shinmikawashima,1
国府台,こうのだい,kounodai,1
町屋,まちや,machiya,1
京成小岩,けいせいこいわ,keiseikoiwa,1
市川真間,いちかわまま,ichikawamama,1
お花茶屋,おはなぢゃや,ohanajaya,1
今出川,いまでがわ,imadegawa,1
烏丸御池,からすまおいけ,karasumaoike,1
鞍馬口,くらまぐち,kuramaguchi,1
九条,くじょう,kujou,1
北山,きたやま,kitayama,1
国際会館,こくさいかいかん,kokusaikaikan,1
四条,しじょう,shijou,1
京都,きょうと,kyouto,1
松ヶ崎,まつがさき,matsugasaki,1
五条,ごじょう,gojou,1
丸太町,まるたまち,marutamachi,1
北大路,きたおおじ,kitaooji,1
竹田,たけだ,takeda,1
十条,じゅうじょう,juujou,1
くいな橋,くいなばし,kuinabashi,1
山科,やましな,yamashina,1
東野,ひがしの,higashino,1
蹴上,けあげ,keage,1
二条城前,にじょうじょうまえ,nijoujoumae,1
京都市役所前,きょうとしやくしょまえ,kyoutoshiyakushomae,1
二条,にじょう,nijou,1
東山,ひがしやま,higashiyama,1
三条京阪,さんじょうけいはん,sanjoukeihan,1
小野,おの,ono,1
椥辻,なぎつじ,nagitsuji,1
石田,いしだ,ishida,1
醍醐,だいご,daigo,1
三崎口,みさきぐち,misakiguchi,1
北久里浜,きたくりはま,kitakurihama,1
YRP野比,わいあーるぴーのび,waia-rupi-nobi,1
新大津,しんおおつ,shinootsu,1
津久井浜,つくいはま,tsukuihama,1
京急長沢,けいきゅうながさわ,keikyuunagasawa,1
三浦海岸,みうらかいがん,miurakaigan,1
堀ノ内,ほりのうち,horinouchi,1
京急久里浜,けいきゅうくりはま,keikyuukurihama,1
京急蒲田,けいきゅうかまた,keikyuukamata,1
穴守稲荷,あなもりいなり,anamoriinari,1
糀谷,こうじや,koujiya,1
大鳥居,おおとりい,ootorii,1
天空橋,てんくうばし,tenkuubashi,1
羽田空港第1・第2ターミナル,はねだくうこうだいいち・だいにたーみなる,hanedakuukoudaiichi・dainita-minaru,1
逗子・葉山,ずし・はやま,zushi・hayama,1
神武寺,じんむじ,jinmuji,1
六浦,むつうら,mutsuura,1
京急川崎,けいきゅうかわさき,keikyuukawasaki,1
鈴木町,すずきちょう,suzukichou,1
小島新田,こじましんでん,kojimashinndenn,1
東門前,ひがしもんぜん,higashimonzen,1
港町,みなとちょう,minatochou,1
大師橋,だいしばし,daishibashi,1
川崎大師,かわさきだいし,kawasakidaishi,1
大森海岸,おおもりかいがん,oomorikaigan,1
立会川,たちあいがわ,tachiaigawa,1
青物横丁,あおものよこちょう,aomonoyokochou,1
北品川,きたしながわ,kitashinagawa,1
品川,しながわ,shinagawa,1
新馬場,しんばんば,shinbanba,1
鮫洲,さめず,samezu,1
泉岳寺,せんがくじ,sengakuji,1
安針塚,あんじんづか,anjinzuka,1
京急鶴見,けいきゅうつるみ,keikyuutsurumi,1
杉田,すぎた,sugita,1
南太田,みなみおおた,minamioota,1
汐入,しおいり,shioiri,1
逸見,いつみ,itsumi,1
大森町,おおもりまち,oomorimachi,1
京急新子安,けいきゅうしんこやす,keikyuushinkoyasu,1
八丁畷,はっちょうなわて,hacchounawate,1
追浜,おっぱま,oppama,1
雑色,ぞうしき,zoushiki,1
生麦,なまむぎ,namamugi,1
花月総持寺,かげつそうじじ,kagetsusoujiji,1
横須賀中央,よこすかちゅうおう,yokosukachuuou,1
能見台,のうけんだい,noukendai,1
金沢文庫,かなざわぶんこ,kanazawabunko,1
馬堀海岸,まぼりかいがん,maborikaigan,1
神奈川,かながわ,kanagawa,1
浦賀,うらが,uraga,1
黄金町,こがねちょう,koganechou,1
戸部,とべ,tobe,1
井土ヶ谷,いどがや,idogaya,1
京急東神奈川,けいきゅうひがしかながわ,keikyuuhigashikanagawa,1
屏風浦,びょうぶがうら,byoubugaura,1
鶴見市場,つるみいちば,tsurumiichiba,1
京急富岡,けいきゅうとみおか,keikyuutomioka,1
子安,こやす,koyasu,1
県立大学,けんりつだいがく,kenritsudaigaku,1
京急田浦,けいきゅうたうら,keikyuutaura,1
神奈川新町,かながわしんまち,kanagawashinmachi,1
京急大津,けいきゅうおおつ,keikyuuootsu,1
梅屋敷,うめやしき,umeyashiki,1
六郷土手,ろくごうどて,rokugoudote,1
日ノ出町,ひのでちょう,hinodechou,1
平和島,へいわじま,heiwajima,1
ケーブル比叡,けーぶるひえい,ke-buruhiei,1
ケーブル八瀬,けーぶるやせ,ke-buruyase,1
妙心寺,みょうしんじ,myoushinji,1
北野白梅町,きたのはくばいちょう,kitanohakubaichou,1
龍安寺,りゅうあんじ,ryuuanji,1
常盤,ときわ,tokiwa,1
等持院・立命館大学衣笠キャンパス前,とうじいん・りつめいかんだいがくきぬがさきゃんぱすまえ,toujiin・ritsumeikandaigakukinugasakyanpasumae,1
宇多野,うたの,utano,1
鳴滝,なるたき,narutaki,1
御室仁和寺,おむろにんなじ,omuroninnaji,1
帷子ノ辻,かたびらのつじ,katabiranotsuji,1
鹿王院,ろくおういん,rokuouin,1
西院,さい,sai,1
西大路三条,にしおおじさんじょう,nishioojisanjou,1
四条大宮,しじょうおおみや,shijouoomiya,1
蚕ノ社,かいこのやしろ,kaikonoyashiro,1
嵐電嵯峨,らんでんさが,randensaga,1
車折神社,くるまざきじんじゃ,kurumazakijinja,1
嵐山,あらしやま,arashiyama,1
山ノ内,やまのうち,yamanouchi,1
太秦広隆寺,うずまさこうりゅうじ,uzumasakouryuuji,1
有栖川,ありすがわ,arisugawa,1
南桑,なぐわ,naguwa,1
河山,かわやま,kawayama,1
柳瀬,やなぜ,yanaze,1
根笠,ねがさ,negasa,1
錦町,にしきちょう,nishikichou,1
川西,かわにし,kawanishi,1
椋野,むくの,mukuno,1
南河内,みなみごうち,minamigouchi,1
行波,ゆかば,yukaba,1
守内かさ神,しゅうちかさがみ,shuuchikasagami,1
北河内,きたごうち,kitagouchi,1
清流新岩国,せいりゅうしんいわくに,seiryuushiniwakuni,1
大和西大寺,やまとさいだいじ,yamatosaidaiji,1
尼ヶ辻,あまがつじ,amagatsuji,1
西ノ京,にしのきょう,nishinokyou,1
石見,いわみ,iwami,1
田原本,たわらもと,tawaramoto,1
笠縫,かさぬい,kasanui,1
近鉄郡山,きんてつこおりやま,kintetsukooriyama,1
大和八木,やまとやぎ,yamatoyagi,1
新ノ口,にのくち,ninokuchi,1
ファミリー公園前,ふぁみりーこうえんまえ,famiri-kouennmae,1
八木西口,やぎにしぐち,yaginishiguchi,1
平端,ひらはた,hirahata,1
畝傍御陵前,うねびごりょうまえ,unebigoryoumae,1
筒井,つつい,tsutsui,1
結崎,ゆうざき,yuuzaki,1
橿原神宮前,かしはらじんぐうまえ,kashiharajinguumae,1
大阿太,だいあた,daiata,1
越部,こしべ,koshibe,1
下市口,しもいちぐち,shimoichiguchi,1
吉野神宮,よしのじんぐう,yoshinojinguu,1
福神,ふくがみ,fukugami,1
壺阪山,つぼさかやま,tsubosakayama,1
葛,くず,kuzu,1
吉野口,よしのぐち,yoshinoguchi,1
岡寺,おかでら,okadera,1
六田,むだ,muda,1
飛鳥,あすか,asuka,1
吉野,よしの,yoshino,1
市尾,いちお,ichio,1
薬水,くすりみず,kusurimizu,1
大和上市,やまとかみいち,yamatokamiichi,1
東寺,とうじ,touji,1
伊勢田,いせだ,iseda,1
山田川,やまだがわ,yamadagawa,1
大久保,おおくぼ,ookubo,1
富野荘,とのしょう,tonoshou,1
狛田,こまだ,komada,1
木津川台,きづがわだい,kizugawadai,1
三山木,みやまき,miyamaki,1
向島,むかいじま,mukaijima,1
桃山御陵前,ももやまごりょうまえ,momoyamagoryoumae,1
近鉄丹波橋,きんてつたんばばし,kintetsutanbabashi,1
新田辺,しんたなべ,shintanabe,1
上鳥羽口,かみとばぐち,kamitobaguchi,1
小倉,おぐら,ogura,1
伏見,ふしみ,fushimi,1
久津川,くつかわ,kutsukawa,1
近鉄宮津,きんてつみやづ,kintetsumiyazu,1
高の原,たかのはら,takanohara,1
新祝園,しんほうその,shinhousono,1
平城,へいじょう,heijou,1
興戸,こうど,koudo,1
寺田,てらだ,terada,1
近鉄新庄,きんてつしんじょう,kintetsushinjou,1
近鉄御所,きんてつごせ,kinntetsugose,1
忍海,おしみ,oshimi,1
尺土,しゃくど,shakudo,1
伊勢中川,いせなかがわ,isenakagawa,1
明野,あけの,akeno,1
小俣,おばた,obata,1
斎宮,さいくう,saikuu,1
伊勢市,いせし,iseshi,1
明星,みょうじょう,myoujou,1
東松阪,ひがしまつさか,higashimatsusaka,1
漕代,こいしろ,koishiro,1
櫛田,くしだ,kushida,1
宮町,みやまち,miyamachi,1
伊勢中原,いせなかはら,isenakahara,1
松阪,まつさか,matsusaka,1
宇治山田,うじやまた,ujiyamata,1
船津,ふなつ,funatsu,1
志摩神明,しましんめい,shimashinmei,1
穴川,あながわ,anagawa,1
鵜方,うがた,ugata,1
志摩赤崎,しまあかさき,shimaakasaki,1
沓掛,くつかけ,kutsukake,1
上之郷,かみのごう,kaminogou,1
松尾,まつお,matsuo,1
賢島,かしこじま,kashikojima,1
志摩磯部,しまいそべ,shimaisobe,1
中之郷,なかのごう,nakanogou,1
加茂,かも,kamo,1
白木,しらき,shiraki,1
五知,ごち,gochi,1
志摩横山,しまよこやま,shimayokoyama,1
鳥羽,とば,toba,1
服部川,はっとりがわ,hattorigawa,1
信貴山口,しぎさんぐち,shigisannguchi,1
河内山本,かわちやまもと,kawachiyamamoto,1
生駒山上,いこまさんじょう,ikomasannjou,1
宝山寺,ほうざんじ,houzanji,1
霞ヶ丘,かすみがおか,kasumigaoka,1
鳥居前,とりいまえ,toriimae,1
南生駒,みなみいこま,minamiikoma,1
一分,いちぶ,ichibu,1
菜畑,なばた,nabata,1
勢野北口,せやきたぐち,seyakitaguchi,1
信貴山下,しぎさんした,shigisannshita,1
竜田川,たつたがわ,tatsutagawa,1
王寺,おうじ,ouji,1
平群,へぐり,heguri,1
元山上口,もとさんじょうぐち,motosanjouguchi,1
萩の台,はぎのだい,haginodai,1
高安山,たかやすやま,takayasuyama,1
大三,おおみつ,oomitsu,1
東青山,ひがしあおやま,higashiaoyama,1
赤目口,あかめぐち,akameguchi,1
伊勢石橋,いせいしばし,iseishibashi,1
西青山,にしあおやま,nishiaoyama,1
美旗,みはた,mihata,1
青山町,あおやまちょう,aoyamachou,1
川合高岡,かわいたかおか,kawaitakaoka,1
名張,なばり,nabari,1
伊賀上津,いがこうづ,igakoudu,1
榊原温泉口,さかきばらおんせんぐち,sakakibaraonnsennguchi,1
桔梗が丘,ききょうがおか,kikyougaoka,1
鶴橋,つるはし,tsuruhashi,1
今里,いまざと,imazato,1
布施,ふせ,fuse,1
大阪上本町,おおさかうえほんまち,oosakauehonmachi,1
